"row_id","order_date","ship_date","ship_mode","sales","quantity","discount","profit","returned"
"8595","2019-11-09","2019-11-13","Standard Class","499.17","4","0.20","31.20",NULL
"8598","2018-10-27","2018-10-31","Standard Class","67.14","4","0.20","25.18",NULL
"8599","2016-11-26","2016-12-01","Standard Class","4.32","3","0.20","1.51",NULL
"8602","2016-11-26","2016-12-01","Standard Class","7.31","1","0.20","2.56",NULL
"8603","2016-12-31","2016-12-31","Same Day","475.94","7","0.20","59.49",NULL
"8604","2018-01-03","2018-01-08","Standard Class","30.08","2","0.20","-5.26",NULL
"8605","2018-01-03","2018-01-08","Standard Class","165.60","3","0.20","-6.21",NULL
"8606","2018-01-03","2018-01-08","Standard Class","180.96","5","0.20","13.57",NULL
"8610","2016-06-04","2016-06-09","Standard Class","353.57","2","0.20","-44.20",NULL
"8616","2018-09-10","2018-09-14","Standard Class","14.26","3","0.20","4.46",NULL
"8618","2018-09-10","2018-09-14","Standard Class","39.62","3","0.20","13.87",NULL
"8619","2019-03-03","2019-03-08","Standard Class","399.67","7","0.20","-14.99","1"
"8621","2019-11-06","2019-11-09","Second Class","30.56","5","0.60","-19.86",NULL
"8622","2019-05-13","2019-05-18","Standard Class","20.77","2","0.20","2.34",NULL
"8623","2018-11-27","2018-12-01","Standard Class","39.81","4","0.20","3.98","1"
"8624","2017-11-13","2017-11-18","Standard Class","121.10","6","0.70","-100.92",NULL
"8625","2017-11-13","2017-11-18","Standard Class","111.96","5","0.20","-1.40",NULL
"8626","2017-12-08","2017-12-12","Standard Class","15.70","3","0.20","5.10",NULL
"8629","2017-09-07","2017-09-12","Standard Class","6.10","2","0.20","2.06",NULL
"8630","2017-09-07","2017-09-12","Standard Class","481.18","2","0.40","-120.29",NULL
"8632","2018-07-28","2018-07-29","First Class","177.45","5","0.50","-78.08",NULL
"8633","2018-07-28","2018-07-29","First Class","1369.76","6","0.70","-913.18",NULL
"8634","2018-07-28","2018-07-29","First Class","9.48","3","0.20","0.71",NULL
"8635","2019-08-25","2019-08-29","Standard Class","130.98","2","0.50","-89.07",NULL
"8641","2019-01-12","2019-01-16","Standard Class","760.98","5","0.80","-1141.47",NULL
"8642","2019-12-02","2019-12-02","Same Day","67.86","6","0.70","-45.24",NULL
"8643","2017-11-08","2017-11-15","Standard Class","31.50","11","0.20","11.81",NULL
"8644","2017-11-08","2017-11-15","Standard Class","5.04","1","0.20","1.64",NULL
"8645","2017-11-08","2017-11-15","Standard Class","39.88","7","0.70","-29.24",NULL
"8646","2017-11-08","2017-11-15","Standard Class","4.71","1","0.20","1.41",NULL
"8647","2018-11-25","2018-11-29","Standard Class","194.35","3","0.20","19.44","1"
"8648","2017-12-05","2017-12-08","First Class","97.42","2","0.20","10.96",NULL
"8649","2018-07-29","2018-08-03","Standard Class","704.76","5","0.20","26.43",NULL
"8650","2018-07-29","2018-08-03","Standard Class","27.40","3","0.70","-20.09",NULL
"8659","2018-06-21","2018-06-25","Standard Class","0.84","1","0.80","-1.34",NULL
"8660","2018-09-03","2018-09-08","Standard Class","30.96","6","0.20","11.22",NULL
"8661","2019-11-25","2019-11-30","Standard Class","723.92","5","0.20","-81.44",NULL
"8662","2017-05-12","2017-05-17","Standard Class","21.97","4","0.60","-15.93",NULL
"8663","2017-05-12","2017-05-17","Standard Class","619.15","6","0.20","69.65",NULL
"8664","2017-05-12","2017-05-17","Standard Class","127.90","7","0.20","41.57",NULL
"8667","2018-12-30","2019-01-02","First Class","16.52","5","0.20","1.65",NULL
"8668","2018-12-22","2018-12-24","Second Class","55.36","4","0.20","19.38",NULL
"8669","2018-12-22","2018-12-24","Second Class","11.56","1","0.20","3.76",NULL
"8671","2016-12-27","2017-01-01","Second Class","182.35","3","0.20","-18.24",NULL
"8672","2016-12-27","2017-01-01","Second Class","118.16","2","0.20","-25.11",NULL
"8673","2019-02-16","2019-02-21","Standard Class","18.37","2","0.20","6.20",NULL
"8674","2019-02-16","2019-02-21","Standard Class","600.56","3","0.30","-8.58",NULL
"8675","2019-02-16","2019-02-21","Standard Class","50.35","3","0.20","-8.18",NULL
"8676","2019-02-16","2019-02-21","Standard Class","28.03","6","0.20","3.50",NULL
"8677","2019-02-16","2019-02-21","Standard Class","7.69","1","0.60","-3.65",NULL
"8678","2019-10-24","2019-10-26","First Class","517.41","5","0.30","-81.31",NULL
"8679","2018-09-02","2018-09-07","Second Class","8.61","8","0.80","-13.34",NULL
"8680","2018-09-02","2018-09-07","Second Class","159.56","5","0.20","33.91",NULL
"8690","2016-12-26","2016-12-30","Standard Class","8.02","3","0.20","1.10",NULL
"8691","2018-08-14","2018-08-18","Standard Class","259.90","2","0.40","-56.31",NULL
"8692","2018-08-14","2018-08-18","Standard Class","247.19","2","0.40","-49.44",NULL
"8693","2018-08-14","2018-08-18","Standard Class","279.96","5","0.20","48.99",NULL
"8696","2019-09-15","2019-09-17","Second Class","300.90","1","0.20","11.28",NULL
"8697","2019-06-15","2019-06-20","Standard Class","239.98","3","0.20","27.00","1"
"8698","2019-06-15","2019-06-20","Standard Class","31.17","4","0.20","9.35","1"
"8699","2019-06-15","2019-06-20","Standard Class","120.96","2","0.40","-28.22","1"
"8700","2019-06-15","2019-06-20","Standard Class","2239.94","8","0.20","223.99","1"
"8701","2019-06-15","2019-06-20","Standard Class","76.61","8","0.20","6.70","1"
"8702","2019-06-15","2019-06-20","Standard Class","142.78","1","0.20","17.85","1"
"8703","2019-06-15","2019-06-20","Standard Class","91.36","5","0.20","29.69","1"
"8704","2017-03-01","2017-03-05","Standard Class","3.55","2","0.20","0.44",NULL
"8705","2018-07-23","2018-07-26","First Class","115.14","8","0.20","11.51",NULL
"8707","2016-09-08","2016-09-13","Standard Class","172.76","2","0.10","13.44",NULL
"8709","2016-11-16","2016-11-18","First Class","79.97","4","0.20","-17.99",NULL
"8710","2016-11-16","2016-11-18","First Class","305.97","3","0.20","25.20",NULL
"8712","2016-03-03","2016-03-07","Standard Class","626.35","3","0.20","-23.49",NULL
"8713","2017-12-03","2017-12-07","Standard Class","359.50","3","0.20","-29.61",NULL
"8714","2019-07-11","2019-07-16","Standard Class","71.95","6","0.20","5.40",NULL
"8715","2019-07-11","2019-07-16","Standard Class","29.80","5","0.20","9.31",NULL
"8716","2019-11-16","2019-11-20","Second Class","1.82","1","0.70","-1.40",NULL
"8717","2018-06-12","2018-06-16","Second Class","64.38","4","0.80","-160.96",NULL
"8718","2018-06-12","2018-06-16","Second Class","6.98","2","0.60","-4.54",NULL
"8719","2018-06-12","2018-06-16","Second Class","11.26","8","0.20","3.94",NULL
"8720","2018-06-12","2018-06-16","Second Class","15.55","3","0.20","5.64",NULL
"8721","2018-06-12","2018-06-16","Second Class","379.37","2","0.30","-119.23",NULL
"8722","2018-06-12","2018-06-16","Second Class","67.54","9","0.20","6.75",NULL
"8723","2018-06-12","2018-06-16","Second Class","1.52","2","0.80","-2.67",NULL
"8724","2018-12-29","2018-12-31","Second Class","37.41","7","0.20","13.09",NULL
"8725","2018-12-29","2018-12-31","Second Class","25.34","6","0.20","8.87",NULL
"8727","2017-12-27","2017-12-31","Standard Class","4.73","3","0.20","0.71",NULL
"8728","2017-12-27","2017-12-31","Standard Class","53.35","3","0.20","16.01",NULL
"8729","2017-12-27","2017-12-31","Standard Class","131.10","2","0.20","8.19",NULL
"8730","2017-12-27","2017-12-31","Standard Class","22.51","3","0.20","2.25",NULL
"8731","2017-12-27","2017-12-31","Standard Class","72.74","7","0.20","-12.73",NULL
"8738","2019-04-06","2019-04-10","Standard Class","8.10","5","0.70","-5.94",NULL
"8739","2019-12-08","2019-12-11","First Class","13.25","4","0.20","3.64",NULL
"8740","2019-12-08","2019-12-11","First Class","83.99","2","0.40","-21.00",NULL
"8743","2017-10-02","2017-10-04","First Class","11.03","1","0.20","3.03",NULL
"8744","2017-10-02","2017-10-04","First Class","53.04","3","0.20","-4.64",NULL
"8748","2019-02-02","2019-02-07","Standard Class","30.96","2","0.20","10.06",NULL
"8749","2019-02-02","2019-02-07","Standard Class","239.98","2","0.20","39.00",NULL
"8750","2017-06-16","2017-06-19","First Class","3050.38","3","0.20","1143.89",NULL
"8752","2018-05-05","2018-05-09","Standard Class","93.25","4","0.20","31.47",NULL
"8753","2018-05-05","2018-05-09","Standard Class","177.48","3","0.20","19.97",NULL
"8754","2019-09-09","2019-09-10","First Class","17.71","6","0.20","5.98",NULL
"8755","2019-09-09","2019-09-10","First Class","4.86","3","0.70","-3.56",NULL
"8756","2019-09-09","2019-09-10","First Class","6.26","2","0.70","-5.22",NULL
"8765","2017-11-21","2017-11-27","Standard Class","5.34","2","0.20","0.73",NULL
"8766","2017-11-21","2017-11-27","Standard Class","1.70","2","0.80","-2.54",NULL
"8767","2017-11-21","2017-11-27","Standard Class","24.59","3","0.80","-67.62",NULL
"8768","2017-11-21","2017-11-27","Standard Class","7.98","5","0.80","-13.17",NULL
"8769","2017-10-05","2017-10-09","Standard Class","288.00","4","0.20","57.60",NULL
"8770","2018-09-12","2018-09-13","Same Day","146.95","3","0.20","9.18",NULL
"8771","2018-09-12","2018-09-13","Same Day","83.14","4","0.20","5.20",NULL
"8772","2019-09-14","2019-09-17","First Class","942.78","4","0.20","94.28",NULL
"8773","2019-09-14","2019-09-17","First Class","74.35","3","0.20","23.24",NULL
"8775","2017-02-23","2017-02-28","Standard Class","10.90","2","0.20","3.81",NULL
"8776","2018-12-05","2018-12-09","Second Class","3.54","2","0.20","0.31",NULL
"8777","2018-07-02","2018-07-03","First Class","528.43","5","0.30","0.00",NULL
"8778","2018-07-02","2018-07-03","First Class","41.47","8","0.20","14.52",NULL
"8779","2019-12-13","2019-12-18","Standard Class","287.98","3","0.20","7.20",NULL
"8780","2017-03-20","2017-03-22","Second Class","29.30","3","0.20","2.56",NULL
"8781","2017-03-01","2017-03-04","First Class","55.33","2","0.20","6.22",NULL
"8782","2017-03-01","2017-03-04","First Class","1228.00","6","0.30","-36.12",NULL
"8783","2018-09-15","2018-09-20","Standard Class","20.42","4","0.20","6.64",NULL
"8785","2019-03-17","2019-03-23","Standard Class","4.61","2","0.20","1.67",NULL
"8786","2019-05-28","2019-06-02","Standard Class","195.96","5","0.20","19.60",NULL
"8787","2019-05-28","2019-06-02","Standard Class","15.55","3","0.20","5.44",NULL
"8788","2019-05-28","2019-06-02","Standard Class","271.97","4","0.20","54.39",NULL
"8789","2019-06-15","2019-06-19","Standard Class","698.35","3","0.20","52.38",NULL
"8790","2019-06-15","2019-06-19","Standard Class","77.73","2","0.20","-3.89",NULL
"8792","2019-03-18","2019-03-24","Standard Class","537.54","7","0.20","47.04",NULL
"8795","2016-12-19","2016-12-21","First Class","583.80","5","0.20","72.98",NULL
"8796","2016-12-19","2016-12-21","First Class","211.17","4","0.20","15.84",NULL
"8800","2016-05-08","2016-05-10","First Class","1799.97","5","0.40","240.00",NULL
"8801","2019-11-23","2019-11-27","Standard Class","10.69","2","0.20","3.74",NULL
"8806","2019-08-19","2019-08-23","Standard Class","102.72","3","0.20","37.24",NULL
"8808","2019-10-26","2019-10-31","Standard Class","33.28","3","0.70","-27.74",NULL
"8809","2019-10-26","2019-10-31","Standard Class","118.65","5","0.40","19.78",NULL
"8810","2019-10-26","2019-10-31","Standard Class","14.76","5","0.20","4.98",NULL
"8812","2018-03-08","2018-03-13","Standard Class","207.14","3","0.10","48.33","1"
"8814","2017-07-26","2017-07-31","Standard Class","266.35","3","0.20","13.32",NULL
"8820","2017-11-28","2017-12-02","Standard Class","335.52","4","0.20","117.43",NULL
"8821","2019-11-03","2019-11-07","Standard Class","959.98","2","0.20","311.99",NULL
"8822","2019-11-03","2019-11-07","Standard Class","4.09","2","0.70","-3.00",NULL
"8823","2019-11-03","2019-11-07","Standard Class","55.98","2","0.20","4.20",NULL
"8824","2019-11-03","2019-11-07","Standard Class","10.69","2","0.20","3.74",NULL
"8825","2019-03-21","2019-03-23","Second Class","8.86","3","0.20","2.88",NULL
"8826","2017-12-19","2017-12-22","First Class","6.91","3","0.20","2.51",NULL
"8827","2016-04-02","2016-04-06","Second Class","26.72","5","0.20","9.35",NULL
"8828","2016-04-02","2016-04-06","Second Class","33.49","7","0.20","10.47",NULL
"8831","2018-08-21","2018-08-24","Second Class","33.44","10","0.20","11.70",NULL
"8833","2017-06-22","2017-06-27","Standard Class","1217.57","2","0.20","456.59",NULL
"8840","2016-04-06","2016-04-10","Second Class","65.57","2","0.20","23.77",NULL
"8845","2019-12-18","2019-12-23","Standard Class","7.24","3","0.70","-6.03",NULL
"8846","2019-12-18","2019-12-23","Standard Class","4.82","3","0.20","1.75",NULL
"8847","2019-12-18","2019-12-23","Standard Class","91.36","5","0.20","29.69",NULL
"8848","2019-12-18","2019-12-23","Standard Class","130.11","2","0.20","13.01",NULL
"8849","2017-07-02","2017-07-04","First Class","74.24","1","0.20","8.35",NULL
"8850","2017-07-02","2017-07-04","First Class","159.84","10","0.20","45.95",NULL
"8851","2017-07-02","2017-07-04","First Class","2.89","2","0.70","-2.31",NULL
"8852","2017-07-02","2017-07-04","First Class","9.39","2","0.20","3.29",NULL
"8854","2017-09-22","2017-09-25","First Class","55.60","5","0.20","6.26",NULL
"8855","2017-09-22","2017-09-25","First Class","617.98","3","0.20","-7.72",NULL
"8856","2019-12-24","2019-12-30","Standard Class","21.31","3","0.20","7.99",NULL
"8858","2019-10-13","2019-10-20","Standard Class","31.98","2","0.20","-8.00",NULL
"8859","2019-10-13","2019-10-20","Standard Class","5083.96","5","0.20","1906.49",NULL
"8860","2019-08-20","2019-08-26","Standard Class","35.96","1","0.20","3.60",NULL
"8867","2016-09-20","2016-09-23","First Class","493.43","5","0.30","-70.49",NULL
"8868","2016-09-20","2016-09-23","First Class","11.12","2","0.20","3.48",NULL
"8869","2018-11-04","2018-11-08","Standard Class","686.40","2","0.20","77.22",NULL
"8870","2019-12-01","2019-12-06","Standard Class","15.92","5","0.20","5.37","1"
"8873","2016-10-10","2016-10-10","Same Day","101.99","2","0.70","-71.40","1"
"8874","2016-10-10","2016-10-10","Same Day","18.26","2","0.70","-13.39","1"
"8875","2019-11-14","2019-11-16","Second Class","21.99","5","0.80","-32.99",NULL
"8876","2018-08-13","2018-08-19","Standard Class","185.38","2","0.20","-34.76",NULL
"8877","2018-08-13","2018-08-19","Standard Class","58.92","1","0.80","-153.20",NULL
"8882","2018-06-30","2018-07-03","Second Class","50.12","7","0.20","-0.63",NULL
"8883","2019-10-20","2019-10-25","Standard Class","15.98","2","0.20","1.40",NULL
"8884","2019-10-20","2019-10-25","Standard Class","14.35","3","0.20","4.49",NULL
"8885","2016-08-25","2016-08-30","Standard Class","6.53","4","0.70","-4.57",NULL
"8886","2016-08-25","2016-08-30","Standard Class","2.86","3","0.70","-2.29",NULL
"8887","2016-08-25","2016-08-30","Standard Class","20.86","8","0.70","-16.68",NULL
"8893","2017-12-01","2017-12-06","Standard Class","2676.67","9","0.20","267.67",NULL
"8894","2016-08-05","2016-08-12","Standard Class","489.23","2","0.30","41.93",NULL
"8897","2018-08-15","2018-08-22","Standard Class","165.60","3","0.20","10.35",NULL
"8901","2018-05-31","2018-06-04","Standard Class","32.06","3","0.60","-12.83",NULL
"8902","2018-05-31","2018-06-04","Standard Class","18.50","4","0.20","6.70",NULL
"8903","2018-05-31","2018-06-04","Standard Class","191.08","3","0.30","-38.22",NULL
"8904","2018-05-31","2018-06-04","Standard Class","10.37","2","0.20","3.63",NULL
"8908","2018-12-18","2018-12-20","First Class","66.98","7","0.20","6.70",NULL
"8911","2019-11-04","2019-11-08","Standard Class","95.98","3","0.20","15.60",NULL
"8912","2019-11-04","2019-11-08","Standard Class","143.93","9","0.20","-32.38",NULL
"8913","2019-11-04","2019-11-08","Standard Class","3.56","2","0.70","-2.97",NULL
"8914","2019-11-04","2019-11-08","Standard Class","4.93","2","0.20","1.72",NULL
"8915","2018-05-09","2018-05-13","Standard Class","856.66","6","0.20","107.08","1"
"8916","2018-05-09","2018-05-13","Standard Class","13.18","4","0.80","-20.44","1"
"8917","2018-05-09","2018-05-13","Standard Class","48.78","4","0.80","-131.72","1"
"8918","2018-05-09","2018-05-13","Standard Class","76.64","2","0.20","26.82","1"
"8919","2018-05-09","2018-05-13","Standard Class","18.53","6","0.80","-27.79","1"
"8922","2018-10-04","2018-10-08","Standard Class","52.68","3","0.20","19.76",NULL
"8923","2018-10-04","2018-10-08","Standard Class","11.57","3","0.20","2.60",NULL
"8924","2019-06-11","2019-06-17","Standard Class","4.57","4","0.70","-3.81",NULL
"8925","2018-01-30","2018-02-03","Standard Class","1439.97","4","0.20","144.00",NULL
"8926","2018-01-30","2018-02-03","Standard Class","1.73","3","0.80","-2.68",NULL
"8927","2018-01-30","2018-02-03","Standard Class","626.10","3","0.50","-538.45",NULL
"8929","2017-04-13","2017-04-17","Standard Class","609.98","4","0.30","-113.28",NULL
"8930","2017-04-13","2017-04-17","Standard Class","211.37","2","0.30","-45.29",NULL
"8931","2017-04-13","2017-04-17","Standard Class","239.98","3","0.20","18.00",NULL
"8935","2019-08-27","2019-08-27","Same Day","12.67","3","0.20","3.96",NULL
"8936","2019-08-27","2019-08-27","Same Day","1119.89","14","0.20","209.98",NULL
"8938","2017-12-17","2017-12-19","Second Class","135.98","2","0.20","17.00",NULL
"8940","2017-12-17","2017-12-19","Second Class","92.96","2","0.20","31.37",NULL
"8941","2016-08-22","2016-08-24","Second Class","7.63","3","0.20","-1.81",NULL
"8942","2018-11-03","2018-11-05","First Class","4.16","7","0.70","-3.47","1"
"8943","2018-11-03","2018-11-05","First Class","179.99","3","0.70","-251.99","1"
"8944","2019-10-10","2019-10-16","Standard Class","239.36","3","0.30","-47.87",NULL
"8950","2019-12-22","2019-12-28","Standard Class","934.96","6","0.40","-249.32","1"
"8951","2019-12-22","2019-12-28","Standard Class","46.86","2","0.20","7.62","1"
"8952","2019-12-22","2019-12-28","Standard Class","26.16","3","0.20","1.96","1"
"8953","2019-12-22","2019-12-28","Standard Class","23.13","7","0.20","2.89","1"
"8954","2019-12-22","2019-12-28","Standard Class","59.24","5","0.20","16.29","1"
"8955","2016-08-08","2016-08-10","Second Class","155.46","4","0.20","-7.77",NULL
"8957","2019-12-25","2019-12-28","First Class","21.00","3","0.20","5.78",NULL
"8958","2019-12-25","2019-12-28","First Class","120.00","2","0.50","-7.20",NULL
"8959","2019-11-25","2019-11-30","Standard Class","299.96","5","0.20","37.50",NULL
"8960","2019-11-25","2019-11-30","Standard Class","67.84","5","0.80","-179.78",NULL
